,predction_0,predction_1,predction_2,predction_3,predction_4,predction_5,predction_6,predction_7,predction_8,predction_9
2915,C#CC1(O)CCN(C(=O)OC(C)(C)C)CC1.N#Cc1cc(I)ccc1F,C#CC1(O)CCN(C(=O)OC(C)(C)C)CC1.N#Cc1cc(Br)ccc1F,C#CC1(O)CCN(C(=O)OC(C)(C)C)CC1.N#Cc1cc(F)ccc1F,N#Cc1cc(I)ccc1F.CC(C)(C)OC(=O)N1CCC(O)(C#C[Si](C)(C)C)CC1,CC(C)(C)OC(=O)N1CCC(O)(C#C[Si](C)(C)C)CC1.N#Cc1cc(Br)ccc1F,C#CC1(O)CCN(C(=O)OC(C)(C)C)CC1.N#Cc1cc(B(O)O)ccc1F,C#CC1(O)CCN(C(=O)OC(C)(C)C)CC1.N#Cc1cc(Cl)ccc1F,C#CC1(O)CCN(C(=O)OC(C)(C)C)CC1.N#Cc1cc(OS(=O)(=O)C(F)(F)F)ccc1F,C#CC1(O)CCN(C(=O)OC(C)(C)C)CC1.N#Cc1ccccc1F,C#CC1(O)CCN(C(=O)OC(C)(C)C)CC1.N#Cc1cc([Mg+])ccc1F
2916,CN(C)CC1CCCCN1.Cc1nc(Cl)c2nc(-c3ccccc3)cc-2[nH]1,Cc1nc(N2CCCCC2C=O)c2nc(-c3ccccc3)cc-2[nH]1.CNC,CNC.Cc1nc(N2CCCCC2COS(C)(=O)=O)c2nc(-c3ccccc3)cc-2[nH]1,Cc1nc(N2CCCCC2CN(C)C)c2nc(Br)cc-2[nH]1.OB(O)c1ccccc1,Cc1nc(N2CCCCC2CO)c2nc(-c3ccccc3)cc-2[nH]1.CNC,Cc1nc(N2CCCCC2CN(C)C)c2nc(I)cc-2[nH]1.OB(O)c1ccccc1,CNC.Cc1nc(N2CCCCC2CCl)c2nc(-c3ccccc3)cc-2[nH]1,Cc1nc(N2CCCCC2C(=O)N(C)C)c2nc(-c3ccccc3)cc-2[nH]1,Cc1nc(N2CCCCC2C(=O)N(C)C)c2nc(-c3ccccc3)cc-2[nH]1,Cc1nc(N2CCCCC2C(=O)N(C)C)c2nc(-c3ccccc3)cc-2[nH]1
2917,O=C(O)CCOC1CCCCO1.Cn1nc(C2CCNCC2)nc1-c1cnc(N)c(-c2nnc(C(C)(C)C)o2)n1,CC(C)(C)c1nnc(-c2nc(-c3nc(C4CCN(C(=O)CCOC5CCCCO5)CC4)n[nH]3)cnc2N)o1.CI,Cn1nc(C2CCN(C(=O)CCOC3CCCCO3)CC2)nc1-c1cnc(N)c(Br)n1.CCCC[Sn](CCCC)(CCCC)c1nnc(C(C)(C)C)o1,CO.CC(C)(C)c1nnc(-c2nc(-c3nc(C4CCN(C(=O)CCOC5CCCCO5)CC4)n[nH]3)cnc2N)o1,,,,,,
2918,O=C(Cl)OCC(Cl)(Cl)Cl.c1cc(CCCCC2CCNCC2)ccn1,O=C(OCC(Cl)(Cl)Cl)N1CCC(CCC=Cc2ccncc2)CC1,O=C(OCC(Cl)(Cl)Cl)N1CCC(CCC=Cc2ccncc2)CC1,O=C(OCC(Cl)(Cl)Cl)N1CCC(CCC=Cc2ccncc2)CC1,O=C(OCC(Cl)(Cl)Cl)N1CCC(CCC=Cc2ccncc2)CC1,O=C(OCC(Cl)(Cl)Cl)N1CCC(CCC=Cc2ccncc2)CC1,O=C(OCC(Cl)(Cl)Cl)N1CCC(CCC=Cc2ccncc2)CC1,O=C(OCC(Cl)(Cl)Cl)N1CCC(CCC=Cc2ccncc2)CC1,O=C(OCC(Cl)(Cl)Cl)N1CCC(CCC=Cc2ccncc2)CC1,O=C(OCC(Cl)(Cl)Cl)N1CCC(CCC=Cc2ccncc2)CC1
2919,CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@@H](F)C[C@H]1C(N)=O)C(c1ccc(F)cc1)c1ccc(F)cc1,CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@@H](F)C[C@H]1C(N)=O)C(c1ccc(F)cc1)c1ccc(F)cc1,CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@@H](F)C[C@H]1C(N)=O)C(c1ccc(F)cc1)c1ccc(F)cc1,CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@@H](F)C[C@H]1C(N)=O)C(c1ccc(F)cc1)c1ccc(F)cc1,CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@@H](F)C[C@H]1C(N)=O)C(c1ccc(F)cc1)c1ccc(F)cc1,CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@@H](F)C[C@H]1C(N)=O)C(c1ccc(F)cc1)c1ccc(F)cc1,CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@@H](F)C[C@H]1C(N)=O)C(c1ccc(F)cc1)c1ccc(F)cc1,CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@@H](F)C[C@H]1C(N)=O)C(c1ccc(F)cc1)c1ccc(F)cc1,CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@@H](F)C[C@H]1C(N)=O)C(c1ccc(F)cc1)c1ccc(F)cc1,CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@@H](F)C[C@H]1C(N)=O)C(c1ccc(F)cc1)c1ccc(F)cc1
2920,Nn1ccc2cc([N+](=O)[O-])ccc21.Cc1nc(-c2cccc(F)c2)ncc1C(=O)O,Cc1nc(-c2cccc(F)c2)ncc1C(=O)Cl.Nn1ccc2cc([N+](=O)[O-])ccc21,CCOC(=O)c1cnc(-c2cccc(F)c2)nc1C.Nn1ccc2cc([N+](=O)[O-])ccc21,OB(O)c1cccc(F)c1.Cc1nc(Cl)ncc1C(=O)Nn1ccc2cc([N+](=O)[O-])ccc21,Cc1nc(-c2cccc(F)c2)ncc1C(=O)[O-].Nn1ccc2cc([N+](=O)[O-])ccc21,COC(=O)c1cnc(-c2cccc(F)c2)nc1C.Nn1ccc2cc([N+](=O)[O-])ccc21,OB(O)c1cccc(F)c1.Cc1nc(Br)ncc1C(=O)Nn1ccc2cc([N+](=O)[O-])ccc21,CC1(C)OB(c2cccc(F)c2)OC1(C)C.Cc1nc(Cl)ncc1C(=O)Nn1ccc2cc([N+](=O)[O-])ccc21,Fc1cccc([Mg+])c1.Cc1nc(Cl)ncc1C(=O)Nn1ccc2cc([N+](=O)[O-])ccc21,OB(O)c1cccc(F)c1.Cc1nc(I)ncc1C(=O)Nn1ccc2cc([N+](=O)[O-])ccc21
2921,O=C(O)C1CCCCC1.O=S(=O)([O-])CCO,O=S(=O)([O-])CCO.O=C(Cl)C1CCCCC1,O=C(O)C1CCCCC1.O=S(=O)([O-])CCO,O=C(O)C1CCCCC1.O=S(=O)([O-])CCCl,O=C(O)C1CCCCC1.O=S(=O)([O-])CCBr,O=C(O)C1CCCCC1.CS(=O)(=O)OCCS(=O)(=O)[O-],O=C(OC=CS(=O)(=O)[O-])C1CCCCC1,O=C(OC=CS(=O)(=O)[O-])C1CCCCC1,O=C(OC=CS(=O)(=O)[O-])C1CCCCC1,O=C(OC=CS(=O)(=O)[O-])C1CCCCC1
2922,O=C1CNc2ccc(Br)cc21.NO,Nc1ccc(Br)cc1C(=O)C=NO,Nc1ccc(Br)cc1C(=O)C=NO,Nc1ccc(Br)cc1C(=O)C=NO,Nc1ccc(Br)cc1C(=O)C=NO,Nc1ccc(Br)cc1C(=O)C=NO,Nc1ccc(Br)cc1C(=O)C=NO,Nc1ccc(Br)cc1C(=O)C=NO,Nc1ccc(Br)cc1C(=O)C=NO,Nc1ccc(Br)cc1C(=O)C=NO
2923,O=C(COc1ccccc1C(F)(F)F)N1CCC2(CC1)C(=O)Nc1ccccc12.CI,CN1C(=O)C2(CCNCC2)c2ccccc21.O=C(O)COc1ccccc1C(F)(F)F,CNC(=O)C1(c2ccccc2)CCN(C(=O)COc2ccccc2C(F)(F)F)CC1,CNC(=O)C1(c2ccccc2)CCN(C(=O)COc2ccccc2C(F)(F)F)CC1,CNC(=O)C1(c2ccccc2)CCN(C(=O)COc2ccccc2C(F)(F)F)CC1,CNC(=O)C1(c2ccccc2)CCN(C(=O)COc2ccccc2C(F)(F)F)CC1,CNC(=O)C1(c2ccccc2)CCN(C(=O)COc2ccccc2C(F)(F)F)CC1,CNC(=O)C1(c2ccccc2)CCN(C(=O)COc2ccccc2C(F)(F)F)CC1,CNC(=O)C1(c2ccccc2)CCN(C(=O)COc2ccccc2C(F)(F)F)CC1,CNC(=O)C1(c2ccccc2)CCN(C(=O)COc2ccccc2C(F)(F)F)CC1
2924,COc1cc2nc(C)nc(Oc3ccc([N+](=O)[O-])cc3)c2cc1OC,COc1cc2nc(C)nc(Oc3ccc([N+](=O)[O-])cc3)c2cc1OC,COc1cc2nc(C)nc(Oc3ccc([N+](=O)[O-])cc3)c2cc1OC,COc1cc2nc(C)nc(Oc3ccc([N+](=O)[O-])cc3)c2cc1OC,COc1cc2nc(C)nc(Oc3ccc([N+](=O)[O-])cc3)c2cc1OC,COc1cc2nc(C)nc(Oc3ccc([N+](=O)[O-])cc3)c2cc1OC,COc1cc2nc(C)nc(Oc3ccc([N+](=O)[O-])cc3)c2cc1OC,COc1cc2nc(C)nc(Oc3ccc([N+](=O)[O-])cc3)c2cc1OC,COc1cc2nc(C)nc(Oc3ccc([N+](=O)[O-])cc3)c2cc1OC,COc1cc2nc(C)nc(Oc3ccc([N+](=O)[O-])cc3)c2cc1OC
2925,CC(C)c1cccnc1[N+](=O)[O-],CC(C)c1cccnc1NCl,CC(C)c1cccnc1NCc1ccccc1,CC(C)c1cccnc1NBr,CC(C)c1cccnc1N=O,CNc1ncccc1C(C)C,COc1ccc(CNc2ncccc2C(C)C)cc1,CCNc1ncccc1C(C)C,CC(C)c1cccnc1NI,CC(=O)Nc1ncccc1C(C)C
2926,N=C(N)NCCC[C@H](NCc1ccccc1)C(=O)O,N=C(N)NCCC[C@H](NCc1ccccc1)C(=O)O,N=C(N)NCCC[C@H](NCc1ccccc1)C(=O)O,N=C(N)NCCC[C@H](NCc1ccccc1)C(=O)O,N=C(N)NCCC[C@H](NCc1ccccc1)C(=O)O,N=C(N)NCCC[C@H](NCc1ccccc1)C(=O)O,N=C(N)NCCC[C@H](NCc1ccccc1)C(=O)O,N=C(N)NCCC[C@H](NCc1ccccc1)C(=O)O,N=C(N)NCCC[C@H](NCc1ccccc1)C(=O)O,N=C(N)NCCC[C@H](NCc1ccccc1)C(=O)O
2927,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OCC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OCC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OCC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OCC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OCC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OCC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OCC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OCC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OCC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OCC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
2928,CCOC(=O)[C@@H](C)NC(=O)OC(C)(C)C,CCOC(=O)[C@@H](C)NC(=O)OC(C)(C)C,CCOC(=O)[C@@H](C)NC(=O)OC(C)(C)C,CCOC(=O)[C@@H](C)NC(=O)OC(C)(C)C,CCOC(=O)[C@@H](C)NC(=O)OC(C)(C)C,CCOC(=O)[C@@H](C)NC(=O)OC(C)(C)C,CCOC(=O)[C@@H](C)NC(=O)OC(C)(C)C,CCOC(=O)[C@@H](C)NC(=O)OC(C)(C)C,CCOC(=O)[C@@H](C)NC(=O)OC(C)(C)C,CCOC(=O)[C@@H](C)NC(=O)OC(C)(C)C
2929,COC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)CN(C(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)C1,COC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)CN(C(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)C1,COC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)CN(C(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)C1,COC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)CN(C(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)C1,COC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)CN(C(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)C1,COC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)CN(C(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)C1,COC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)CN(C(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)C1,COC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)CN(C(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)C1,COC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)CN(C(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)C1,COC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)CN(C(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)C1
2930,CCCCCCCOc1ccc(C(=O)CBr)cc1.O=C(O)c1ccc(Br)cc1,CCCCCCCOc1ccc(C(=O)CO)cc1.O=C(O)c1ccc(Br)cc1,CCCCCCCOc1ccc(C(=O)CO)cc1.O=C(O)c1ccc(Br)cc1,CCCCCCCOc1ccc(C(=O)CO)cc1.O=C(Cl)c1ccc(Br)cc1,O=C(O)c1ccc(Br)cc1.CCCCCCCOc1ccc(C(=O)CCl)cc1,O=C(COC(=O)c1ccc(Br)cc1)c1ccc(O)cc1.CCCCCCCBr,O=C(COC(=O)c1ccc(Br)cc1)c1ccc(O)cc1.CCCCCCCO,CCCCCCCOc1ccc(C(C)=O)cc1.O=C(O)c1ccc(Br)cc1,O=C(Br)c1ccc(Br)cc1.CCCCCCCOc1ccc(C(=O)CO)cc1,CCCCCCCOc1ccc(C(=O)CO)cc1.COC(=O)c1ccc(Br)cc1
2931,N#CCCCBr.c1ccc(CNCc2ccccc2)cc1,C#N.ClCCCN(Cc1ccccc1)Cc1ccccc1,C#N.BrCCCN(Cc1ccccc1)Cc1ccccc1,O=Cc1ccccc1.N#CCCCNCc1ccccc1,O=Cc1ccccc1.N#CCCCNCc1ccccc1,BrCc1ccccc1.N#CCCCNCc1ccccc1,BrCc1ccccc1.N#CCCCNCc1ccccc1,N#CCCCCl.c1ccc(CNCc2ccccc2)cc1,NC(=O)CCCN(Cc1ccccc1)Cc1ccccc1,NC(=O)CCCN(Cc1ccccc1)Cc1ccccc1
2932,CC#CCBr.CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)OC)CCN3)cc1,CC#CCN1CCC(C(=O)OC)=Cc2cc(-c3ccc(O)cc3)ccc21.CCCCOCCBr,CCCCOCCOc1ccc(B(O)O)cc1.CC#CCN1CCC(C(=O)OC)=Cc2cc(Br)ccc21,CCCCBr.CC#CCN1CCC(C(=O)OC)=Cc2cc(-c3ccc(OCCO)cc3)ccc21,CCCCOCCOc1ccc(Br)cc1.CC#CCN1CCC(C(=O)OC)=Cc2cc(Br)ccc21,CC#CCCl.CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)OC)CCN3)cc1,CC#CCN1CCC(C(=O)OC)=Cc2cc(-c3ccc(OCCO)cc3)ccc21.CCCC=O,CCCCOCCOc1ccc(B2OC(C)(C)C(C)(C)O2)cc1.CC#CCN1CCC(C(=O)OC)=Cc2cc(Br)ccc21,CC#CCN1CCC(C(=O)OC)=Cc2cc(-c3ccc(Br)cc3)ccc21.CCCCOCCO,CC#CCN1CCC(C(=O)O)=Cc2cc(-c3ccc(OCCOCCCC)cc3)ccc21.C=O
2933,CC1(C)OB(c2ccc(O)cc2)OC1(C)C.COC(=O)Cc1cccc(Br)c1,CC1(C)OB(c2ccc(O)cc2)OC1(C)C.COC(=O)Cc1cccc(I)c1,OB(O)c1ccc(O)cc1.COC(=O)Cc1cccc(I)c1,Oc1ccc(Br)cc1.COC(=O)Cc1cccc(B2OC(C)(C)C(C)(C)O2)c1,COC(=O)Cc1cccc(-c2ccc(OCc3ccccc3)cc2)c1,COC(=O)Cc1cccc(-c2ccc(OCc3ccccc3)cc2)c1,COC(=O)Cc1cccc(-c2ccc(OCc3ccccc3)cc2)c1,COC(=O)Cc1cccc(-c2ccc(OCc3ccccc3)cc2)c1,COC(=O)Cc1cccc(-c2ccc(OCc3ccccc3)cc2)c1,COC(=O)Cc1cccc(-c2ccc(OCc3ccccc3)cc2)c1
2934,CC1(C)OB(c2cn[nH]c2)OC1(C)C.CC(C)(C)[Si](C)(C)OCCBr,CC(C)(C)[Si](C)(C)OCCOS(C)(=O)=O.CC1(C)OB(c2cn[nH]c2)OC1(C)C,CC1(C)OB(c2cn[nH]c2)OC1(C)C.CC(C)(C)[Si](C)(C)OCCCl,CC1(C)OB(c2cn[nH]c2)OC1(C)C.CC(C)(C)[Si](C)(C)OCCI,CC(C)(C)[Si](C)(C)OCCn1cc(I)cn1.CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,[CH2:10]([CH2:11][O:12][Si:13]([CH3:14])([CH3:15])[C:16]([CH3:17])([CH3:18])[CH3:19])[Br:1001],CC1(C)OB(c2cn[nH]c2)OC1(C)C.CC(C)(C)[Si](C)(C)OCCO,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.CC(C)(C)[Si](C)(C)OCCn1cc(Br)cn1,CC(C)OB(OC(C)(C)Br)c1cnn(CCO[Si](C)(C)C(C)(C)C)c1,CC(C)OB(OC(C)(C)Br)c1cnn(CCO[Si](C)(C)C(C)(C)C)c1
2935,CCc1cccc(B(O)O)c1.Nc1ccc(Br)cc1,CCc1cccc(Br)c1.CC1(C)OB(c2ccc(N)cc2)OC1(C)C,Nc1ccc(B(O)O)cc1.CCc1cccc(Br)c1,CC1(C)OB(c2ccc(N)cc2)OC1(C)C.CCc1cccc(I)c1,Nc1ccc(B(O)O)cc1.CCc1cccc(I)c1,CCc1cccc(-c2ccc([N+](=O)[O-])cc2)c1,CCc1cccc(-c2ccc([N+](=O)[O-])cc2)c1,CCc1cccc(-c2ccc([N+](=O)[O-])cc2)c1,CCc1cccc(-c2ccc([N+](=O)[O-])cc2)c1,CCc1cccc(-c2ccc([N+](=O)[O-])cc2)c1
2936,N#Cc1cccc(N)c1.CNc1cc(Cl)ncn1,CN.N#Cc1cccc(Nc2cc(Cl)ncn2)c1,CNc1cc(Br)ncn1.N#Cc1cccc(N)c1,CNc1cc(N)ncn1.N#Cc1cccc(Br)c1,CNc1cc(N)ncn1.N#Cc1cccc(F)c1,CNc1cc(N)ncn1.N#Cc1cccc(O)c1,N#Cc1cccc(Nc2cc(Br)ncn2)c1.CN,CNc1cc(N)ncn1.N#Cc1cccc(Cl)c1,N#Cc1cccc(N)c1.CNc1cc(I)ncn1,CNc1cc(N)ncn1.N#Cc1cccc(B(O)O)c1
2937,COC(=O)C1=Cc2cc(Br)c(C)cc2NCCC1.COc1ccc(CCl)cc1,COc1ccc(C=O)cc1.COC(=O)C1=Cc2cc(Br)c(C)cc2NCCC1,COC(=O)C1=Cc2cc(Br)c(C)cc2NCCC1.COc1ccc(CBr)cc1,COc1ccc(CO)cc1.COC(=O)C1=Cc2cc(Br)c(C)cc2NCCC1,COC(=O)C1=Cc2cc(Br)c(C)cc2NCCC1.COc1ccc(COS(C)(=O)=O)cc1,COc1ccc(CN2CCCC(C(=O)O)=Cc3cc(Br)c(C)cc32)cc1.CI,COc1ccc(CN2CCCC(C(=O)O)=Cc3cc(Br)c(C)cc32)cc1.C=O,CO.COc1ccc(CN2CCCC(C(=O)O)=Cc3cc(Br)c(C)cc32)cc1,COC(=O)C1=Cc2cc(Br)c(C)cc2N(Cc2ccc(OC)cc2)C(=O)CC1,COC(=O)C1=Cc2cc(Br)c(C)cc2N(Cc2ccc(OC)cc2)C(=O)CC1
2938,Nc1ccc2[nH]ccc2c1.O=[N+]([O-])c1cccnc1Cl,O=[N+]([O-])c1cccnc1F.Nc1ccc2[nH]ccc2c1,O=[N+]([O-])c1cccnc1Br.Nc1ccc2[nH]ccc2c1,O=[N+]([O-])c1cccnc1O.Nc1ccc2[nH]ccc2c1,Cc1ncccc1[N+](=O)[O-].Nc1ccc2[nH]ccc2c1,[NH2:10][c:11]1[cH:12][cH:13][c:14]2[nH:15][cH:16][cH:17][c:18]2[cH:19]1,O=[N+]([O-])c1cccnc1OS(=O)(=O)C(F)(F)F.Nc1ccc2[nH]ccc2c1,CC(C)(C)OC(=O)c1ncccc1[N+](=O)[O-].Nc1ccc2[nH]ccc2c1,Nc1ccc2[nH]ccc2c1.O=[N+]([O-])c1cccnc1I,CS(=O)(=O)Oc1ncccc1[N+](=O)[O-].Nc1ccc2[nH]ccc2c1
2939,CCOC(=O)COc1cc(F)ccc1C(=S)NCc1nc2c(F)c(F)cc(F)c2s1,CCOC(=O)COc1cc(F)ccc1C(=S)NCc1nc2c(F)c(F)cc(F)c2s1,CCOC(=O)COc1cc(F)ccc1C(=S)NCc1nc2c(F)c(F)cc(F)c2s1,CCOC(=O)COc1cc(F)ccc1C(=S)NCc1nc2c(F)c(F)cc(F)c2s1,CCOC(=O)COc1cc(F)ccc1C(=S)NCc1nc2c(F)c(F)cc(F)c2s1,CCOC(=O)COc1cc(F)ccc1C(=S)NCc1nc2c(F)c(F)cc(F)c2s1,CCOC(=O)COc1cc(F)ccc1C(=S)NCc1nc2c(F)c(F)cc(F)c2s1,CCOC(=O)COc1cc(F)ccc1C(=S)NCc1nc2c(F)c(F)cc(F)c2s1,CCOC(=O)COc1cc(F)ccc1C(=S)NCc1nc2c(F)c(F)cc(F)c2s1,CCOC(=O)COc1cc(F)ccc1C(=S)NCc1nc2c(F)c(F)cc(F)c2s1
2940,CCOC(=O)Cl.NC(=S)Nc1cccc(I)c1,Nc1cccc(I)c1.CCOC(=O)NC(=S)OCC,CCOC(=O)NC(=S)Cl.Nc1cccc(I)c1,Nc1cccc(I)c1.CCOC(=O)NC=S,CCOC(=O)NC(N)=S.Ic1cccc(I)c1,CCOC(=O)NC(N)=S.Brc1cccc(I)c1,CCOC(=O)NC(=S)OCC(Cl)(Cl)Cl.Nc1cccc(I)c1,CCOC(=O)NC(N)=S.Oc1cccc(I)c1,O=C(O)NC(=S)Nc1cccc(I)c1.CCO,Clc1cccc(I)c1.CCOC(=O)NC(N)=S
2941,Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1.Fc1cnc(Cl)nc1Nc1ccc2c(c1)OCCO2,BrCc1ccccc1.Fc1cnc(Nc2ccc(N3CCNCC3)cc2)nc1Nc1ccc2c(c1)OCCO2,O=Cc1ccccc1.Fc1cnc(Nc2ccc(N3CCNCC3)cc2)nc1Nc1ccc2c(c1)OCCO2,Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1.Fc1cnc(Br)nc1Nc1ccc2c(c1)OCCO2,ClCc1ccccc1.Fc1cnc(Nc2ccc(N3CCNCC3)cc2)nc1Nc1ccc2c(c1)OCCO2,Nc1ccc2c(c1)OCCO2.Fc1cnc(Nc2ccc(N3CCN(Cc4ccccc4)CC3)cc2)nc1Cl,Nc1ccc2c(c1)OCCO2.Fc1cnc(Nc2ccc(N3CCN(Cc4ccccc4)CC3)cc2)nc1Br,Fc1cnc(Nc2ccc(N3CCNCC3)cc2)nc1Nc1ccc2c(c1)OCCO2.OCc1ccccc1,Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1.Fc1ncc(F)c(Nc2ccc3c(c2)OCCO3)n1,c1ccc(CN2CCNCC2)cc1.Fc1cnc(Nc2ccc(Br)cc2)nc1Nc1ccc2c(c1)OCCO2
2942,O=[N+]([O-])c1ccc(OCCCCl)cc1.c1c[nH]cn1,c1c[nH]cn1.O=[N+]([O-])c1ccc(OCCCBr)cc1,O=[N+]([O-])c1ccc(F)cc1.OCCCn1ccnc1,O=[N+]([O-])c1ccc(O)cc1.OCCCn1ccnc1,ClCCCn1ccnc1.O=[N+]([O-])c1ccc(O)cc1,O=[N+]([O-])c1ccc(OCCCI)cc1.c1c[nH]cn1,BrCCCn1ccnc1.O=[N+]([O-])c1ccc(O)cc1,O=[N+]([O-])c1ccc(Cl)cc1.OCCCn1ccnc1,CS(=O)(=O)OCCCn1ccnc1.O=[N+]([O-])c1ccc(O)cc1,c1c[nH]cn1.O=[N+]([O-])c1ccc(OCCCO)cc1
2943,C#Cc1ccccc1.COc1ccc(Br)c(CCN(C)CCc2ccc(OC)c(OC)c2)c1,CNCCc1ccc(OC)c(OC)c1.COc1ccc(C#Cc2ccccc2)c(CCOS(C)(=O)=O)c1,COc1ccc(CCBr)cc1OC.CNCCc1cc(OC)ccc1C#Cc1ccccc1,COc1ccc(CC=O)cc1OC.CNCCc1cc(OC)ccc1C#Cc1ccccc1,CNCCc1ccc(OC)c(OC)c1.COc1ccc(C#Cc2ccccc2)c(CC=O)c1,COc1ccc(C#Cc2ccccc2)c(CCNCCc2ccc(OC)c(OC)c2)c1.C=O,C#Cc1ccc(OC)cc1CCN(C)CCc1ccc(OC)c(OC)c1.Ic1ccccc1,COc1ccc(CCCl)cc1OC.CNCCc1cc(OC)ccc1C#Cc1ccccc1,C#Cc1ccc(OC)cc1CCN(C)CCc1ccc(OC)c(OC)c1.Brc1ccccc1,COc1ccc(C#Cc2ccccc2)c(CCN(C)CC(=O)c2ccc(OC)c(OC)c2)c1
