,predction_0,predction_1,predction_2,predction_3,predction_4,predction_5,predction_6,predction_7,predction_8,predction_9
2641,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(-c6ccc(CCCCO)cc6)c5)c4)cc23)c1,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(-c6ccc(CCCCO)cc6)c5)c4)cc23)c1,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(-c6ccc(CCCCO)cc6)c5)c4)cc23)c1,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(-c6ccc(CCCCO)cc6)c5)c4)cc23)c1,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(-c6ccc(CCCCO)cc6)c5)c4)cc23)c1,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(-c6ccc(CCCCO)cc6)c5)c4)cc23)c1,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(-c6ccc(CCCCO)cc6)c5)c4)cc23)c1,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(-c6ccc(CCCCO)cc6)c5)c4)cc23)c1,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(-c6ccc(CCCCO)cc6)c5)c4)cc23)c1,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(-c6ccc(CCCCO)cc6)c5)c4)cc23)c1
2642,CCN(C)CC(=O)N1CCc2cc(OC)c(N)cc21.Cc1ccc(S(=O)(=O)n2ccc3c2nc(Cl)n2c(=O)c4c(F)cccc4nc32)cc1,COc1cc2c(cc1Nc1nc3c(ccn3S(=O)(=O)c3ccc(C)cc3)c3nc4cccc(F)c4c(=O)n13)N(C(=O)CCl)CC2.CCNC,COc1cc2c(cc1Nc1nc3c(ccn3S(=O)(=O)c3ccc(C)cc3)c3nc4cccc(F)c4c(=O)n13)N(C(=O)CBr)CC2.CCNC,COc1cc2c(cc1Nc1nc3c(ccn3S(=O)(=O)c3ccc(C)cc3)c3nc4cccc(F)c4c(=O)n13)N(C(=O)COS(C)(=O)=O)CC2.CCNC,COc1cc2c(cc1Nc1nc3c(ccn3S(=O)(=O)c3ccc(C)cc3)c3nc4cccc(F)c4c(=O)n13)NCC2.CCN(C)CC(=O)O,CCN(C)CC(=O)N1CCc2cc(OC)c(N)cc21.Cc1ccc(S(=O)(=O)n2ccc3c2nc(F)n2c(=O)c4c(F)cccc4nc32)cc1,,,,
2643,CI.CC(C)(C)c1cc(Br)cc(C(C)(C)O)c1,CO.CC(C)(C)c1cc(Br)cc(C(C)(C)Cl)c1,CO.CC(C)c1cc(Br)cc(C(C)(C)C)c1,CO.CC(C)(C)c1cc(Br)cc(C(C)(C)O)c1,CC(C)(C)c1cc(Br)cc(C(C)(C)OS(C)(=O)=O)c1.CO,CC(C)(C)c1cc(Br)cc(C(C)(C)I)c1.CO,CO.CC(C)(C)c1cc(Br)cc(C(C)(C)O)c1,CO.CC(C)(C)c1cc(Br)cc(C(C)(C)Br)c1,COC(C)(C)c1cc(Br)cc(Br)c1.CC(C)(C)I,CBr.CC(C)(C)c1cc(Br)cc(C(C)(C)O)c1
2644,COc1ccc([Mg+])cc1.CON(C)C(=O)c1cccc(C(F)(F)F)c1F,O=C(Cl)c1cccc(C(F)(F)F)c1F.COc1ccc(Br)cc1,COc1ccccc1.O=C(Cl)c1cccc(C(F)(F)F)c1F,COc1ccc(B(O)O)cc1.O=C(Cl)c1cccc(C(F)(F)F)c1F,CON(C)C(=O)c1cccc(C(F)(F)F)c1F.COc1ccc(Br)cc1,CON(C)C(=O)c1cccc(C(F)(F)F)c1F.COc1ccc(Cl)cc1,COc1ccc(Cl)cc1.O=C(Cl)c1cccc(C(F)(F)F)c1F,COc1ccc(C(=O)Cl)cc1.Fc1ccccc1C(F)(F)F,COc1ccc(I)cc1.CON(C)C(=O)c1cccc(C(F)(F)F)c1F,Fc1c(Br)cccc1C(F)(F)F.COc1ccc(C(=O)N(C)OC)cc1
2645,CC(C)(C)OC(=O)N1CC(F)(F)C[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1F)nn2C[C@@H]1CC(F)(F)CN1C(=O)OCc1ccccc1,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1F)nn2C[C@@H]1CC(F)(F)CN1Cc1ccccc1,CC(=O)N1CC(F)(F)C[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1F)nn2C[C@@H]1CC(F)(F)C[N+]12C(=O)c1ccccc1C2=O,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1F)nn2C[C@@H]1CC(F)(F)CN1C(=O)c1ccccc1,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1F)nn2C[C@@H]1CC(F)(F)CN1C(=O)C(F)(F)F,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1F)nn2C[C@@H]1CC(F)(F)CN1C(=O)OCC1c2ccccc2-c2ccccc21,CN1CC(F)(F)C[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,COc1ccc(CN2CC(F)(F)C[C@H]2Cn2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)cc1
2646,Nc1ccc(Cl)c(C(=O)O)c1Cl.CCCS(=O)(=O)Cl,O=C(O)c1c(Cl)ccc(Br)c1Cl.CCCS(N)(=O)=O,CCCS(N)(=O)=O.O=C(O)c1c(Cl)ccc(O)c1Cl,CCCS(N)(=O)=O.O=C(O)c1c(Cl)ccc(I)c1Cl,O=C(O)c1c(Cl)ccc(B(O)O)c1Cl.CCCS(N)(=O)=O,CCCS(N)(=O)=O.O=C(O)c1c(Cl)ccc(Cl)c1Cl,Nc1ccc(Cl)c(C(=O)O)c1Cl.CCCS(=O)(=O)O,CCCS(N)(=O)=O.O=C(O)c1c(Cl)ccc(F)c1Cl,CCCS(N)(=O)=O.O=C(O)c1c(Cl)cccc1Cl,CCCS(=O)(=O)Br.Nc1ccc(Cl)c(C(=O)O)c1Cl
2647,O=[N+]([O-])c1ccc2c(c1)NCCC2,O=Nc1ccc2c(c1)NCCC2,Nc1ccc2c(c1)N[C+](=O)([O-])CC2,Nc1ccc2c(c1)NCC=C2,CC(=O)Nc1ccc2c(c1)NCCC2,O=C1c2ccccc2C(=O)N1c1ccc2c(c1)NCCC2,Nc1ccc2c(c1)NC(=O)CC2,O=C(Nc1ccc2c(c1)NCCC2)C(F)(F)F,CC(C)(C)OC(=O)Nc1ccc2c(c1)NCCC2,[NH]c1ccc2c(c1)NCCC2
2648,CCOC(=O)CCOc1ccccc1,COC(=O)CCOc1ccccc1,O=C(O)CCOc1ccccc1,,,,O=CCCOc1ccccc1,O=C(O)CCOc1ccccc1,,
2649,COCCN.N#Cc1ccc(CBr)cc1,COCCN.N#Cc1ccc(C=O)cc1,COCCN.N#Cc1ccc(CCl)cc1,COCCN.CS(=O)(=O)OCc1ccc(C#N)cc1,N#Cc1ccc(CO)cc1.COCCN,N#Cc1ccc(CNCCO)cc1.C=O,COCCN.N#Cc1ccc(CI)cc1,N#Cc1ccc(CN)cc1.COCCBr,CI.N#Cc1ccc(CNCCO)cc1,N#Cc1ccc(CNCCO)cc1.CO
2650,CCOC(=O)CC(=O)Cl.COc1ccc(-c2nc(N)sc2-c2cccnc2)cc1,CCOC(=O)CC(=O)O.COc1ccc(-c2nc(N)sc2-c2cccnc2)cc1,CCOC(=O)CC(=O)OC.COc1ccc(-c2nc(N)sc2-c2cccnc2)cc1,COc1ccc(-c2nc(N)sc2-c2cccnc2)cc1.CCOC(=O)CC(=O)[O-],COc1ccc(-c2nc(N)sc2-c2cccnc2)cc1.CCOC(=O)CC(=O)OCC,COc1ccc(-c2nc(NC(=O)CC(=O)O)sc2-c2cccnc2)cc1.CCO,CCOC(=O)CC(=O)Br.COc1ccc(-c2nc(N)sc2-c2cccnc2)cc1,CCOC(=O)CC(=O)F.COc1ccc(-c2nc(N)sc2-c2cccnc2)cc1,CCOC(=O)CC(=O)OC(C)=O.COc1ccc(-c2nc(N)sc2-c2cccnc2)cc1,COc1ccc(-c2nc(N)sc2-c2cccnc2)cc1.CCOC(=O)CC(=O)N(C)OC
2651,Cc1c(C(=O)OC(C)(C)C)ccc2c1CCC2NCC(=O)OC(C)(C)C.COC(=O)c1cc(CBr)ncn1,Cc1c(C(=O)OC(C)(C)C)ccc2c1CCC2NCC(=O)OC(C)(C)C.COC(=O)c1cc(C=O)ncn1,Cc1c(C(=O)OC(C)(C)C)ccc2c1CCC2NCC(=O)OC(C)(C)C.COC(=O)c1cc(CCl)ncn1,COC(=O)c1cc(CNC2CCc3c2ccc(C(=O)OC(C)(C)C)c3C)ncn1.CC(C)(C)OC(=O)CBr,COC(=O)c1cc(CNCC(=O)OC(C)(C)C)ncn1.Cc1c(C(=O)OC(C)(C)C)ccc2c1CCC2O,COC(=O)c1cc(CNCC(=O)OC(C)(C)C)ncn1.Cc1c(C(=O)OC(C)(C)C)ccc2c1CCC2OS(C)(=O)=O,COC(=O)c1cc(CNCC(=O)OC(C)(C)C)ncn1.Cc1c(C(=O)OC(C)(C)C)ccc2c1CCC2=O,Cc1c(C(=O)OC(C)(C)C)ccc2c1CCC2Br.COC(=O)c1cc(CNCC(=O)OC(C)(C)C)ncn1,Cc1c(C(=O)OC(C)(C)C)ccc2c1CCC2NCC(=O)OC(C)(C)C.COC(=O)c1cc(COS(C)(=O)=O)ncn1,Cc1c(C(=O)OC(C)(C)C)ccc2c1CCC2NCC(=O)OC(C)(C)C.COC(=O)c1cc(CO)ncn1
2652,Cc1nn(Cc2ccc(N)cc2)c(C)c1CC(=O)OC(C)(C)C.Cc1c(C(=O)O)oc2c(Cl)cccc12,Cc1nn(Cc2ccc(N)cc2)c(C)c1CC(=O)OC(C)(C)C.Cc1c(C(=O)Cl)oc2c(Cl)cccc12,Cc1nn(Cc2ccc(N)cc2)c(C)c1CC(=O)OC(C)(C)C.COC(=O)c1oc2c(Cl)cccc2c1C,Cc1nn(Cc2ccc(N)cc2)c(C)c1CC(=O)OC(C)(C)C.Cc1c(C(=O)[O-])oc2c(Cl)cccc12,Cc1nn(Cc2ccc(N)cc2)c(C)c1CC(=O)OC(C)(C)C.CCOC(=O)c1oc2c(Cl)cccc2c1C,Cc1nn(Cc2ccc(N)cc2)c(C)c1CC(=O)OC(C)(C)C.Cc1c(C(=O)OCc2ccccc2)oc2c(Cl)cccc12,Cc1nn(Cc2ccc(N)cc2)c(C)c1CC(=O)OC(C)(C)C.Cc1c(C(=O)Br)oc2c(Cl)cccc12,Cc1c(C(=O)F)oc2c(Cl)cccc12.Cc1nn(Cc2ccc(N)cc2)c(C)c1CC(=O)OC(C)(C)C,CC(C)(C)O.Cc1nn(Cc2ccc(NC(=O)c3oc4c(Cl)cccc4c3C)cc2)c(C)c1CC(=O)O,Cc1nn(Cc2ccc(N)cc2)c(C)c1CC(=O)OC(C)(C)C.Cc1c(C=O)oc2c(Cl)cccc12
2653,C[C@H]1C[C@H](N)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O=C(O)c1cccnn1,C[C@H]1C[C@H](N)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O=C(Cl)c1cccnn1,C[C@H]1C[C@H](N)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.COC(=O)c1cccnn1,O=C([O-])c1cccnn1.C[C@H]1C[C@H](N)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,CCOC(=O)c1cccnn1.C[C@H]1C[C@H](N)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,C[C@H]1C[C@H](N)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O=C(OCc1ccccc1)c1cccnn1,C[C@H]1C[C@H](N)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O=C(Br)c1cccnn1,C[C@H]1C[C@H](N)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.CC(C)(C)OC(=O)c1cccnn1,C[C@H]1C[C@H](N)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O=C(F)c1cccnn1,O=C(I)c1cccnn1.C[C@H]1C[C@H](N)C[C@@H]1c1cnc2cnc3[nH]ccc3n12
2654,Fc1ccc(C23CNCC2C3)c2ccccc12.C=O,Fc1ccc(C23CNCC2C3)c2ccccc12.CO,CI.Fc1ccc(C23CNCC2C3)c2ccccc12,CBr.Fc1ccc(C23CNCC2C3)c2ccccc12,Fc1ccc(C23CNCC2C3)c2ccccc12.COS(C)(=O)=O,Fc1ccc(C23CNCC2C3)c2ccccc12.CCl,CF.Fc1ccc(C23CNCC2C3)c2ccccc12,Fc1ccc(C23CNCC2C3)c2ccccc12.C,Fc1ccc(C23CNCC2C3)c2ccccc12.CB(O)O,Fc1ccc(C23CNCC2C3)c2ccccc12.CCc1ccccc1
2655,CC1(C)OB(c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)OC1(C)C.CCc1nc2c(C)cc(CC(C)(C)O)nc2n1[C@H]1CCc2cc(Br)ccc21,Brc1ccccc1-c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1.CCc1nc2c(C)cc(CC(C)(C)O)nc2n1[C@H]1CCc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Brc1ccccc1-c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1.CCc1nc2c(C)cc(CC(C)(C)O)nc2n1[C@H]1CCc2cc(B(O)O)ccc21,OB(O)c1ccccc1-c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1.CCc1nc2c(C)cc(CC(C)(C)O)nc2n1[C@H]1CCc2cc(Br)ccc21,CC1(C)OB(c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)OC1(C)C.CCc1nc2c(C)cc(CC(C)(C)O)nc2n1[C@H]1CCc2cc(B(O)O)ccc21,Brc1ccccc1-c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1.CCc1nc2c(C)cc(CC(C)(C)O)nc2n1[C@H]1CCc2cc(Br)ccc21,Brc1ccccc1-c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1.CCc1nc2c(C)cc(CC(C)(C)O)nc2n1[C@H]1CCc2cc(B3OCC(C)(C)CO3)ccc21,OB(O)c1ccccc1-c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1.CCc1nc2c(C)cc(CC(C)(C)O)nc2n1[C@H]1CCc2cc(B(O)O)ccc21,CC1(C)COB(c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)OC1.CCc1nc2c(C)cc(CC(C)(C)O)nc2n1[C@H]1CCc2cc(B(O)O)ccc21,CCc1nc2c(C)cc(CC(C)(C)O)nc2n1[C@H]1CCc2cc(I)ccc21.CC1(C)OB(c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)OC1(C)C
2656,CNCCN1CCSc2cc([N+](=O)[O-])ccc21.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,CN(CC=O)C(=O)OC(C)(C)C.O=[N+]([O-])c1ccc2c(c1)SCCN2,CN(CCNCCSc1cccc([N+](=O)[O-])c1)C(=O)OC(C)(C)C,CN(CCNCCSc1cccc([N+](=O)[O-])c1)C(=O)OC(C)(C)C,CN(CCNCCSc1cccc([N+](=O)[O-])c1)C(=O)OC(C)(C)C,CN(CCNCCSc1cccc([N+](=O)[O-])c1)C(=O)OC(C)(C)C,CN(CCNCCSc1cccc([N+](=O)[O-])c1)C(=O)OC(C)(C)C,CN(CCNCCSc1cccc([N+](=O)[O-])c1)C(=O)OC(C)(C)C,CN(CCNCCSc1cccc([N+](=O)[O-])c1)C(=O)OC(C)(C)C,CN(CCNCCSc1cccc([N+](=O)[O-])c1)C(=O)OC(C)(C)C
2657,CC(C)(C)OC(=O)N1CCN(c2cc3c(cc2F)nc(COc2ccccc2)n3Cc2ccc(Cl)cc2)CC1,Fc1cc2nc(COc3ccccc3)n(Cc3ccc(Cl)cc3)c2cc1N1CCN(Cc2ccccc2)CC1,O=C(OCc1ccccc1)N1CCN(c2cc3c(cc2F)nc(COc2ccccc2)n3Cc2ccc(Cl)cc2)CC1,O=C(OCC1c2ccccc2-c2ccccc21)N1CCN(c2cc3c(cc2F)nc(COc2ccccc2)n3Cc2ccc(Cl)cc2)CC1,CC(=O)N1CCN(c2cc3c(cc2F)nc(COc2ccccc2)n3Cc2ccc(Cl)cc2)CC1,O=C(N1CCN(c2cc3c(cc2F)nc(COc2ccccc2)n3Cc2ccc(Cl)cc2)CC1)C(F)(F)F,O=C(c1ccccc1)N1CCN(c2cc3c(cc2F)nc(COc2ccccc2)n3Cc2ccc(Cl)cc2)CC1,O=C1c2ccccc2C(=O)[N+]12CCN(c1cc3c(cc1F)nc(COc1ccccc1)n3Cc1ccc(Cl)cc1)CC2,Fc1cc2nc(COc3ccccc3)n(Cc3ccc(Cl)cc3)c2cc1N1CCN(C(c2ccccc2)c2ccccc2)CC1,COc1ccc(CN2CCN(c3cc4c(cc3F)nc(COc3ccccc3)n4Cc3ccc(Cl)cc3)CC2)cc1
2658,O=C(O)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2ccccc2)nc2ccccc12.C[C@H](N)C(C)(C)C,O=C([O-])c1c(CN2CCC(N3CCCCC3)CC2)c(-c2ccccc2)nc2ccccc12.C[C@H](N)C(C)(C)C,O=C(Cl)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2ccccc2)nc2ccccc12.C[C@H](N)C(C)(C)C,COC(=O)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2ccccc2)nc2ccccc12.C[C@H](N)C(C)(C)C,C[C@H](N)C(C)(C)C.CCOC(=O)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2ccccc2)nc2ccccc12,CC(C)(C)OC(=O)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2ccccc2)nc2ccccc12.C[C@H](N)C(C)(C)C,O=Cc1c(CN2CCC(N3CCCCC3)CC2)c(-c2ccccc2)nc2ccccc12.C[C@H](N)C(C)(C)C,O=C(F)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2ccccc2)nc2ccccc12.C[C@H](N)C(C)(C)C,O=C(OCc1ccccc1)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2ccccc2)nc2ccccc12.C[C@H](N)C(C)(C)C,O=C(Br)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2ccccc2)nc2ccccc12.C[C@H](N)C(C)(C)C
2659,Cc1nocc1C(=O)Nc1cnc(Br)c(N)n1.CCOc1ccc(OC(F)(F)F)c(B(O)O)c1,CCOc1ccc(OC(F)(F)F)c(B2OC(C)(C)C(C)(C)O2)c1.Cc1nocc1C(=O)Nc1cnc(Br)c(N)n1,Cc1nocc1C(=O)Nc1cnc(I)c(N)n1.CCOc1ccc(OC(F)(F)F)c(B(O)O)c1,Cc1nocc1C(=O)Nc1cnc(I)c(N)n1.CCOc1ccc(OC(F)(F)F)c(B2OC(C)(C)C(C)(C)O2)c1,Cc1nocc1C(=O)Nc1cnc(Cl)c(N)n1.CCOc1ccc(OC(F)(F)F)c(B2OC(C)(C)C(C)(C)O2)c1,CCOc1ccc(OC(F)(F)F)c(Br)c1.Cc1nocc1C(=O)Nc1cnc(Br)c(N)n1,Cc1nocc1C(=O)Nc1cnc(Cl)c(N)n1.CCOc1ccc(OC(F)(F)F)c(B(O)O)c1,Cc1nocc1C(=O)Nc1cnc(Br)c(N)n1.CCCC[Sn](CCCC)(CCCC)c1cc(OCC)ccc1OC(F)(F)F,Cc1nocc1C(=O)Nc1cnc(Br)c(N)n1.CCOc1ccc(OC(F)(F)F)c([Sn](C)(C)C)c1,Cc1nocc1C(=O)Nc1cnc(I)c(N)n1.CCOc1ccc(OC(F)(F)F)c([Sn](C)(C)C)c1
2660,CCCCc1nn(-c2ccc(C(F)(F)F)cn2)cc1C=CC(=O)OCC,CCC=Cc1nn(-c2ccc(C(F)(F)F)cn2)cc1CCC(=O)OCC,CCC#Cc1nn(-c2ccc(C(F)(F)F)cn2)cc1CCC(=O)OCC,CCCCc1nn(-c2ccc(C(F)(F)F)cn2)cc1C(=O)CC(=O)OCC,CCCC(=O)c1nn(-c2ccc(C(F)(F)F)cn2)cc1CCC(=O)OCC,CCOC(=O)CCc1cn(-c2ccc(C(F)(F)F)cn2)nc1CCC(C)=O,CCOC(=O)CCc1cn(-c2ccc(C(F)(F)F)cn2)nc1CCCC=O,CCOC(=O)CCc1cn(-c2ccc(C(F)(F)F)cn2)nc1CC(=O)CC,,
2661,CC(=O)c1cc(Cl)c(C)c(C(=O)O)c1OCCNC(=O)OC(C)(C)C,C=C(O)c1cc(Cl)c(C)c(C(=O)O)c1OCCNC(=O)OC(C)(C)C,Cc1c(Cl)cc(C(C)OC(=O)c2ccccc2)c(OCCNC(=O)OC(C)(C)C)c1C(=O)O,CC(=O)OC(C)c1cc(Cl)c(C)c(C(=O)O)c1OCCNC(=O)OC(C)(C)C,Cc1c(Cl)cc(C(C)OC(=O)c2ccc([N+](=O)[O-])cc2)c(OCCNC(=O)OC(C)(C)C)c1C(=O)O,Cc1c(Cl)cc(C(C)OC(=O)C(C)(C)C)c(OCCNC(=O)OC(C)(C)C)c1C(=O)O,,COC(=O)CCC(=O)OC(C)c1cc(Cl)c(C)c(C(=O)O)c1OCCNC(=O)OC(C)(C)C,Cc1c(Cl)cc(C(C)OC(=O)C(C)C)c(OCCNC(=O)OC(C)(C)C)c1C(=O)O,Cc1c(Cl)cc(C(C)O)c(OCCNC(=O)OC(C)(C)C)c1C(=O)OC(=O)c1ccccc1
2662,Cc1onc(-c2ccccc2)c1-c1cn2cc(N)ccc2n1.O=C(O)CC1CC1,Cc1onc(-c2ccccc2)c1-c1cn2cc(N)ccc2n1.O=C(Cl)CC1CC1,Cc1onc(-c2ccccc2)c1-c1cn2cc(N)ccc2n1.COC(=O)CC1CC1,Cc1onc(-c2ccccc2)c1-c1cn2cc(N)ccc2n1.CCOC(=O)CC1CC1,Cc1onc(-c2ccccc2)c1-c1cn2cc(N)ccc2n1.O=C([O-])CC1CC1,Cc1onc(-c2ccccc2)c1-c1cn2cc(NC(=O)OCC(Cl)(Cl)Cl)ccc2n1.OCC1CC1,OCC1CC1.Cc1onc(-c2ccccc2)c1-c1cn2cc(NC(=O)OC(C)(C)C)ccc2n1,O=CC1CC1.Cc1onc(-c2ccccc2)c1-c1cn2cc(NC(=O)OCC(Cl)(Cl)Cl)ccc2n1,Cc1onc(-c2ccccc2)c1-c1cn2cc(N)ccc2n1.O=C(Br)CC1CC1,O=CC1CC1.Cc1onc(-c2ccccc2)c1-c1cn2cc(NC(=O)OC(C)(C)C)ccc2n1
2663,CCOC(=O)Cn1nnc2cnc(N3CCC(Oc4cc(F)ccc4Br)CC3)nc21,CC(C)(C)OC(=O)Cn1nnc2cnc(N3CCC(Oc4cc(F)ccc4Br)CC3)nc21,COC(=O)Cn1nnc2cnc(N3CCC(Oc4cc(F)ccc4Br)CC3)nc21,O=C(Cn1nnc2cnc(N3CCC(Oc4cc(F)ccc4Br)CC3)nc21)OCc1ccccc1,CC(C)(C)OC(=O)OC(=O)Cn1nnc2cnc(N3CCC(Oc4cc(F)ccc4Br)CC3)nc21,O=C(Cn1nnc2cnc(N3CCC(Oc4cc(F)ccc4Br)CC3)nc21)OBr,CC(=O)OC(=O)Cn1nnc2cnc(N3CCC(Oc4cc(F)ccc4Br)CC3)nc21,COc1ccc(COC(=O)Cn2nnc3cnc(N4CCC(Oc5cc(F)ccc5Br)CC4)nc32)cc1,O=C(Cn1nnc2cnc(N3CCC(Oc4cc(F)ccc4Br)CC3)nc21)OF,O=C(Cn1nnc2cnc(N3CCC(Oc4cc(F)ccc4Br)CC3)nc21)OC(=O)c1ccccc1
2664,O=C(Cl)c1ccccc1Cl.NC(=O)c1c(N)sc2c1CCCC2,NC(=O)c1c(N)sc2c1CCCC2.O=C(O)c1ccccc1Cl,NC(=O)c1c(N)sc2c1CCCC2.COC(=O)c1ccccc1Cl,NC(=O)c1c(N)sc2c1CCCC2.O=C(Br)c1ccccc1Cl,NC(=O)c1c(N)sc2c1CCCC2.CCOC(=O)c1ccccc1Cl,NC(=O)c1c(N)sc2c1CCCC2.O=C([O-])c1ccccc1Cl,O=C(F)c1ccccc1Cl.NC(=O)c1c(N)sc2c1CCCC2,O=C(OC(=O)C1CC1)c1ccccc1Cl.NC(=O)c1c(N)sc2c1CCCC2,O=C(I)c1ccccc1Cl.NC(=O)c1c(N)sc2c1CCCC2,O=C(OCc1ccccc1)c1ccccc1Cl.NC(=O)c1c(N)sc2c1CCCC2
2665,CCOC(=O)C(=O)N1NCCn2nc(-c3ccc(F)cc3)c(-c3ccncc3)c21,,CC(=O)OCC(=O)N1NCCn2nc(-c3ccc(F)cc3)c(-c3ccncc3)c21,O=C(OCC(=O)N1NCCn2nc(-c3ccc(F)cc3)c(-c3ccncc3)c21)c1ccccc1,CC(C)(C)C(=O)OCC(=O)N1NCCn2nc(-c3ccc(F)cc3)c(-c3ccncc3)c21,COC(=O)C(=O)N1NCCn2nc(-c3ccc(F)cc3)c(-c3ccncc3)c21,O=C(CCCCBr)OCC(=O)N1NCCn2nc(-c3ccc(F)cc3)c(-c3ccncc3)c21,O=C(OCC(=O)N1NCCn2nc(-c3ccc(F)cc3)c(-c3ccncc3)c21)c1ccc([N+](=O)[O-])cc1,CCCCC(=O)OCC(=O)N1NCCn2nc(-c3ccc(F)cc3)c(-c3ccncc3)c21,COOCC(=O)N1NCCn2nc(-c3ccc(F)cc3)c(-c3ccncc3)c21
2666,COC(=O)c1cc(O)c2cc(C)cc([N+](=O)[O-])c2n1,COC(=O)c1cc(O)c2cc(C)cc(N=O)c2n1,,COC(=O)c1cc(O)c2cc(C)cc(NC(C)=O)c2n1,COC(=O)c1cc(O)c2cc(C(=O)[O-])cc(N)c2n1,COC(=O)c1cc(O)c2cc(C)cc([NH])c2n1,COC(=O)c1cc(O)c2cc(C)cc(N3C(=O)c4ccccc4C3=O)c2n1,,,
